"","Country","Indicator","Sex","Time","Value"
"508","Greece","Length of maternity leave","Women",1985,14
"509","Greece","Length of maternity leave","Women",1990,15
"510","Greece","Length of maternity leave","Women",1995,16
"511","Greece","Length of maternity leave","Women",2000,17
"512","Greece","Length of maternity leave","Women",2005,17
"513","Greece","Length of maternity leave","Women",2006,17
"514","Greece","Length of maternity leave","Women",2007,17
"515","Greece","Length of maternity leave","Women",2008,43
"516","Greece","Length of maternity leave","Women",2009,43
"517","Greece","Length of maternity leave","Women",2010,43
"518","Greece","Length of maternity leave","Women",2011,43
"519","Greece","Length of parental leave with job protection","Women",1970,0
"520","Greece","Length of parental leave with job protection","Women",1975,0
"521","Greece","Length of parental leave with job protection","Women",1980,0
"522","Greece","Length of parental leave with job protection","Women",1985,13
"523","Greece","Length of parental leave with job protection","Women",1990,13
"524","Greece","Length of parental leave with job protection","Women",1995,15.2
"525","Greece","Length of parental leave with job protection","Women",2000,15.2
"526","Greece","Length of parental leave with job protection","Women",2005,15.2
"527","Greece","Length of parental leave with job protection","Women",2006,15.2
"528","Greece","Length of parental leave with job protection","Women",2007,15.2
"529","Greece","Length of parental leave with job protection","Women",2008,15.2
"530","Greece","Length of parental leave with job protection","Women",2009,15.2
"531","Greece","Length of parental leave with job protection","Women",2010,15.2
"532","Greece","Length of parental leave with job protection","Women",2011,15.2
"533","Greece","Total length of paid maternity and parental leave","Women",1970,12
"534","Greece","Total length of paid maternity and parental leave","Women",1975,12
"535","Greece","Total length of paid maternity and parental leave","Women",1980,12
"536","Greece","Total length of paid maternity and parental leave","Women",1985,14
"537","Greece","Total length of paid maternity and parental leave","Women",1990,15
"538","Greece","Total length of paid maternity and parental leave","Women",1995,16
"539","Greece","Total length of paid maternity and parental leave","Women",2000,17
"540","Greece","Total length of paid maternity and parental leave","Women",2005,17
"541","Greece","Total length of paid maternity and parental leave","Women",2006,17
"542","Greece","Total length of paid maternity and parental leave","Women",2007,17
"543","Greece","Total length of paid maternity and parental leave","Women",2008,43
"544","Greece","Total length of paid maternity and parental leave","Women",2009,43
"545","Greece","Total length of paid maternity and parental leave","Women",2010,43
"546","Greece","Total length of paid maternity and parental leave","Women",2011,43
"547","Greece","Length of paid father-specific leave","Men",1970,0
"548","Greece","Length of paid father-specific leave","Men",1975,0
"549","Greece","Length of paid father-specific leave","Men",1980,0
"550","Greece","Length of paid father-specific leave","Men",1985,0
"551","Greece","Length of paid father-specific leave","Men",1990,0
"552","Greece","Length of paid father-specific leave","Men",1995,0
"553","Greece","Length of paid father-specific leave","Men",2000,0.4
"554","Greece","Length of paid father-specific leave","Men",2005,0.4
"555","Greece","Length of paid father-specific leave","Men",2006,0.4
"556","Greece","Length of paid father-specific leave","Men",2007,0.4
"557","Greece","Length of paid father-specific leave","Men",2008,0.4
"558","Greece","Length of paid father-specific leave","Men",2009,0.4
"559","Greece","Length of paid father-specific leave","Men",2010,0.4
"560","Greece","Length of paid father-specific leave","Men",2011,0.4
"561","Hungary","Length of maternity leave","Women",1970,12
"562","Hungary","Length of maternity leave","Women",1975,12
"563","Hungary","Length of maternity leave","Women",1980,12
"564","Hungary","Length of maternity leave","Women",1985,12
"565","Hungary","Length of maternity leave","Women",1990,12
"566","Hungary","Length of maternity leave","Women",1995,24
"567","Hungary","Length of maternity leave","Women",2000,24
"568","Hungary","Length of maternity leave","Women",2005,24
"569","Hungary","Length of maternity leave","Women",2006,24
"570","Hungary","Length of maternity leave","Women",2007,24
"571","Hungary","Length of maternity leave","Women",2008,24
"572","Hungary","Length of maternity leave","Women",2009,24
"573","Hungary","Length of maternity leave","Women",2010,24
"574","Hungary","Length of maternity leave","Women",2011,24
"575","Hungary","Length of parental leave with job protection","Women",1970,150
"576","Hungary","Length of parental leave with job protection","Women",1975,150
"577","Hungary","Length of parental leave with job protection","Women",1980,150
"578","Hungary","Length of parental leave with job protection","Women",1985,150
"579","Hungary","Length of parental leave with job protection","Women",1990,150
"580","Hungary","Length of parental leave with job protection","Women",1995,136
"581","Hungary","Length of parental leave with job protection","Women",2000,136
"582","Hungary","Length of parental leave with job protection","Women",2005,136
"583","Hungary","Length of parental leave with job protection","Women",2006,136
"584","Hungary","Length of parental leave with job protection","Women",2007,136
"585","Hungary","Length of parental leave with job protection","Women",2008,136
"586","Hungary","Length of parental leave with job protection","Women",2009,136
"587","Hungary","Length of parental leave with job protection","Women",2010,136
"588","Hungary","Length of parental leave with job protection","Women",2011,136
"589","Hungary","Total length of paid maternity and parental leave","Women",1985,162
"590","Hungary","Total length of paid maternity and parental leave","Women",1990,162
"591","Hungary","Total length of paid maternity and parental leave","Women",1995,160
"592","Hungary","Total length of paid maternity and parental leave","Women",2000,160
"593","Hungary","Total length of paid maternity and parental leave","Women",2005,160
"594","Hungary","Total length of paid maternity and parental leave","Women",2006,160
"595","Hungary","Total length of paid maternity and parental leave","Women",2007,160
"596","Hungary","Total length of paid maternity and parental leave","Women",2008,160
"597","Hungary","Total length of paid maternity and parental leave","Women",2009,160
"598","Hungary","Total length of paid maternity and parental leave","Women",2010,160
"599","Hungary","Total length of paid maternity and parental leave","Women",2011,160
"600","Hungary","Length of paid father-specific leave","Men",1970,0
"601","Hungary","Length of paid father-specific leave","Men",1975,0
"602","Hungary","Length of paid father-specific leave","Men",1980,0
"603","Hungary","Length of paid father-specific leave","Men",1985,0
"604","Hungary","Length of paid father-specific leave","Men",1990,0
"605","Hungary","Length of paid father-specific leave","Men",1995,0
"606","Hungary","Length of paid father-specific leave","Men",2000,0
"607","Hungary","Length of paid father-specific leave","Men",2005,1
"608","Hungary","Length of paid father-specific leave","Men",2006,1
"609","Hungary","Length of paid father-specific leave","Men",2007,1
"610","Hungary","Length of paid father-specific leave","Men",2008,1
"611","Hungary","Length of paid father-specific leave","Men",2009,1
"612","Hungary","Length of paid father-specific leave","Men",2010,1
"613","Hungary","Length of paid father-specific leave","Men",2011,1
